id;conversation_id;created_at;user_id;username;label;tweet
1,58E+18;1,58E+18;2022-10-11 14:09:25 SE Asia Standard Time;1,34E+18;bhavantu_;POSITIF;aku hanya rindu PSSI waktu era majapahit. 🙏🙏🙏
1,58E+18;1,58E+18;2022-10-11 13:10:13 SE Asia Standard Time;351671711;finneasme;POSITIF;naaahhhh. tinggal PSSI ya
1,58E+18;1,58E+18;2022-10-11 13:09:19 SE Asia Standard Time;7,89E+17;bola_utama;POSITIF;Agen Bola ( BolaUtama ) #SepakBolaIndonesia #ISL #PSSI
1,58E+18;1,58E+18;2022-10-11 13:08:22 SE Asia Standard Time;1,49E+18;traffic_jogja;POSITIF;KOMNAS HAM DALAMI PERAN PSSI DAN PT LIB DALAM TRAGEDI KANJURUHAN
1,58E+18;1,58E+18;2022-10-11 13:08:12 SE Asia Standard Time;427383798;akufarhan;NEGATIF;@Hikmatsyah999 @MiFebrianto @kaesangp Yowes mas. Bapak kon nelponke Gianni Infantino, kon ngrombak PSSI, iwan elub usah dijak
1,58E+18;1,58E+18;2022-10-11 13:08:05 SE Asia Standard Time;1,10E+18;mirhibim_;POSITIF;@Fandom_ID Nugraha Besoes  Bapak pembangunan sepakbola Indonesia @PSSI
1,58E+18;1,58E+18;2022-10-11 12:51:05 SE Asia Standard Time;1,52E+18;tauberitamedia;POSITIF;Ketika tiba di ruang rapat utama, Mahfud menyalami Ketua Umum PSSI Mochamad Iriawan alias Iwan Bule serta pengurus PSSI lain yang hadir. -    https://t.co/8I2Jg1qvtN
1,58E+18;1,58E+18;2022-10-11 12:51:03 SE Asia Standard Time;1,52E+18;tauberitamedia;POSITIF;Selain PSSI, TGIPF juga turut meminta keterangan Lembaga Perlindungan Saksi dan Korban (LPSK). -    https://t.co/BVwc5OrYjn
1,58E+18;1,58E+18;2022-10-11 12:23:53 SE Asia Standard Time;988516291;wandasyafii;NEGATIF;"@Windekind_Budi Temen sempet nanya ""kok emtek ga kena sedikitpun ya masalah ini"" Dijawab tuntas @isidorusss ""lha wong pssi aja gak kesentuh"""
1,58E+18;1,58E+18;2022-10-11 12:23:41 SE Asia Standard Time;1027456554;capitanbasotahu;NEGATIF;@kopisacheeet Nyuruh ibul mundur dr pssi mesti demo kaya nurunin alm. Gusdur dulu
1,58E+18;1,58E+18;2022-10-11 12:23:09 SE Asia Standard Time;1,55E+18;juara_news;POSITIF;Sumber:  https://t.co/dJ1ILwtDRL  Kunjungi kami juga di :  https://t.co/n7wlxBVzCR Instagram : @juaranewsofficial Facebook : JuaraNewsOfficial Twitter : @juara_news Tiktok : @juaranewsofficial Youtube : Juara News   #PSSI #FIFA #sepakbolaindonesia #juaranews #inspirasisemangatmuda  https://t.co/f9bNhKMCIA
1,58E+18;1,58E+18;2022-10-11 11:53:05 SE Asia Standard Time;123757780;terkinidotid;POSITIF;Agum Gumelar Minta Iwan Bule Selesaikan Kasus Tragedi Kanjuruhan Sampai Tuntas: Mantan Ketua Umum PSSI, Agum Gumelar meminta Mochamad Iriawan atau Iwan Bule untuk segera menyelesaikan kasus tragedi…  https://t.co/Z5m3CB8bYU #News #agumgumelar #mochamadiriawan #iwanbule #pssi
1,58E+18;1,58E+18;2022-10-11 11:52:42 SE Asia Standard Time;1,49E+18;aib_indonesia;NEGATIF;@xvcshd @hasnaatikah_ @holeesh99042215 @arwahtersakiti @regawibiyakto @AryoWib64061034 @RakaMpratama10 @JennyJST @txtdaribogor Bukannya itu termasuk memproduksi ya bang kl dilakukan ditempat umum dan lampunya jg nyala? kecuali kl dia ngewe yakin ga ada orang liat (mojok+gelap), baru dia tdk dikategorikan memproduksi. Terlepas dari percaya hal mistis atau tidak
1,58E+18;1,58E+18;2022-10-11 11:52:18 SE Asia Standard Time;1,58E+18;antibacot1986;NEGATIF;@PSSI Lokal pret dan iwandowski starter
1,58E+18;1,58E+18;2022-10-11 11:52:14 SE Asia Standard Time;1,53E+18;aisyahwiguna;POSITIF;Melalui Kebijakan Jokowi, FIFA sudah memberikan pernyataan resmi bahwa Indonesia tidak terkena hukuman efek dari insiden Kanjuruhan. PSSI selalu intens berkomunikasi dengan FIFA dan AFC.  #ACT_LOVESICK_JAKARTA | Angkatan Darat | Di Hati Rakyat | Get Now | Jokowi  https://t.co/88YpTlJ0rn
1,58E+18;1,58E+18;2022-10-11 11:52:00 SE Asia Standard Time;1,52E+18;posbakumpranaja;NEGATIF;Penuhi Panggilan TGIPF Tragedi Kanjuruhan di Kantor Menko Polhukam, Ketum PSSI Iwan Bule Ngibrit Hindari Wartawan  https://t.co/1Zh0U2ikJI
1,58E+18;1,58E+18;2022-10-11 10:54:04 SE Asia Standard Time;1,18E+18;bb_sports_id;POSITIF;Semprot PSSI dan PT LIB, Umuh Muchtar: Jangan Pentingkan Keuntungan Sepihak!  https://t.co/innZmOksNG baca juga berita dari media lainnya di Indonesia di  https://t.co/GkwQxRUMd1   #persibbandung #persib #tragedikanjuruhan #umuhmuchtar #pssi #ptlib
1,58E+18;1,58E+18;2022-10-11 10:52:55 SE Asia Standard Time;1,51E+18;beritakanid_com;POSITIF;Investigasi Tragedi Kanjuruhan, TGIPF Panggil Ketum PSSI hingga PT LIB  https://t.co/Pf1GfT9Hcu
1,58E+18;1,58E+18;2022-10-11 10:24:52 SE Asia Standard Time;123757780;terkinidotid;POSITIF;Komite Pemilihan Kongres Askot PSSI Makassar Umumkan Jadwal Pendaftaran Calon Ketua    https://t.co/lELZsFEPCU
1,58E+18;1,58E+18;2022-10-11 10:24:46 SE Asia Standard Time;384038439;fansy_gosong;POSITIF;@_praco @MafiaWasit @jokowi @PSSI @iriawan84 Nah cocok
1,58E+18;1,58E+18;2022-10-11 10:24:17 SE Asia Standard Time;1,32E+18;ynkfz;POSITIF;@ChusnulCh__ @ganjarpranowo Diusung pssi? 🤣
1,58E+18;1,58E+18;2022-10-11 10:24:00 SE Asia Standard Time;123757780;terkinidotid;POSITIF;Komite Pemilihan Kongres Askot PSSI Makassar Umumkan Jadwal Pendaftaran Calon Ketua    https://t.co/lELZsFWYR2
1,58E+18;1,58E+18;2022-10-11 09:08:37 SE Asia Standard Time;1,49E+18;ekbistangsel;POSITIF;Diduga Ada Kekuatan Besar Melebihi Kewenangan Polisi, TGIPF Akan Periksa PSSI dan PT LIB Hari Ini  https://t.co/6pI95SFtim
1,58E+18;1,58E+18;2022-10-11 09:08:15 SE Asia Standard Time;1,53E+18;faridaamalia233;POSITIF;Bangganya punya Pemimpin seperti Pak Jokowi. “Saya sebagai Ketua Umum PSSI, sangat berterima kasih sekali kepada Presiden Joko Widodo.” ujar Mochamad Iriawan   krl jabodetabek Hasto kesehatan mental #3GentleBrosEP1  https://t.co/U3OJU1mqIH
1,58E+18;1,58E+18;2022-10-11 09:06:02 SE Asia Standard Time;73674042;kompasbola;NEGATIF;Tragedi Kanjuruhan: Pemerintah Punya Potensi Intervensi PSSI  https://t.co/bYLNoBheCH
1,58E+18;1,58E+18;2022-10-11 09:04:47 SE Asia Standard Time;8,41E+17;kapakgeni_daanz;POSITIF;@Pemuda1987 @ChusnulCh__ @erickthohir @Aryprasetyo85 Cocok jadi ketua @PSSI
1,58E+18;1,58E+18;2022-10-11 09:03:51 SE Asia Standard Time;1669948436;rozy_aprilian;POSITIF;@mat_utu @OngisnadeNet wingi ketemu pick up putih onok banner texas ambek logo pssi
1,58E+18;1,58E+18;2022-10-11 09:03:08 SE Asia Standard Time;1,23E+18;besokresign_;NEGATIF;kantor pssi jelek bgt
1,58E+18;1,58E+18;2022-10-11 08:01:03 SE Asia Standard Time;269203011;husein_alattos;POSITIF;@awemany Diturunkan lewat klb, federasi olahraga mekanisme pergantian ketuanya memang kaya Parpol/Ormas, siapa yg bisa menurunkan nya itu voter pssi yg terdiri 34 Assosiasi provinsi, 18 Klub Liga 1, 28 Klub Liga 2, dan perwakilan klub liga 3
1,58E+18;1,58E+18;2022-10-11 07:58:25 SE Asia Standard Time;7,46E+17;ivooxid;POSITIF;Agum Gumelar Minta Mochamad Iriawan Tak Mundur dari Ketum PSSI  https://t.co/oQ29WXk59L
1,58E+18;1,58E+18;2022-10-11 07:23:01 SE Asia Standard Time;423452591;jicsl_14;POSITIF;@SangTiga @maungngomul Push pengprov atau asprov PSSI untuk bisa melakukan KLB..
1,58E+18;1,58E+18;2022-10-11 07:22:27 SE Asia Standard Time;2899784420;kingsman6666;NEGATIF;@tempodotco PSSI kemana selama ini
1,58E+18;1,58E+18;2022-10-11 07:22:07 SE Asia Standard Time;1,20E+18;anrywe;POSITIF;@riz_rx19 @PSSI ada bang, Indonesia terakhir gua lihat ranking 101, singapura 133
1,58E+18;1,58E+18;2022-10-11 04:50:18 SE Asia Standard Time;1,26E+18;ruswand52798788;POSITIF;Presiden FIFA mo datang ke Indonesia mo beri somasi atas kejadian berdarah di Kanjuruhan Jatim, atau  mo beri hukuman pinalty pada PSSI.hanya ia sendiri yg tau  .Terpenting, kita  mo sadar dan introspeksi diri dulu  .  https://t.co/Y0o8SMD58k
1,58E+18;1,58E+18;2022-10-11 04:47:56 SE Asia Standard Time;1,52E+18;bangtoyib1976;NEGATIF;Yang turun tangan menteri BUMN sama Presiden. Ketua PSSI ama Menpora kemana
1,58E+18;1,58E+18;2022-10-11 04:47:54 SE Asia Standard Time;202396262;chevramli;POSITIF;@PSSI Jangan lupa...ada jasa beliau.. ada  kemenangan ini...!  https://t.co/zFLQhZSva1
1,58E+18;1,58E+18;2022-10-11 04:43:03 SE Asia Standard Time;1,45E+18;azkapribadi29;NEGATIF;PSSI gimana, masih mau bertahan...ayo MUNDUR...
1,58E+18;1,58E+18;2022-10-11 03:30:08 SE Asia Standard Time;1,11E+18;13ndteloo_;POSITIF;@unmagnetism kua aku kebangun jam 3-28 sampe skrg susah tidur
1,58E+18;1,58E+18;2022-10-11 03:09:02 SE Asia Standard Time;1,18E+18;bb_sports_id;POSITIF;Kantor PSSI Didatangi Perwakilan FIFA, Iwan Bule Bocorkan Hasil Pertemuan  https://t.co/Riw9MzZZAJ baca juga berita dari media lainnya di Indonesia di  https://t.co/GkwQxRUMd1   #fifa #pssi #tragedikanjuruhan #mochamadiriawan #iwanbule #vivabola
1,58E+18;1,58E+18;2022-10-11 02:26:54 SE Asia Standard Time;58424513;iwanpetroza;POSITIF;@DrEvaChaniago Usul ke PSSI : sediakan lapangan bola sebagus2nya sesuai aturan FIFA. Lapangan bolanya aja. Gak pake stadion, gak ada ticket gate, gak ada sekat2. Penonton klo gak mau pegal2, bawa kursi  dari rumah masing2
1,58E+18;1,58E+18;2022-10-11 02:21:12 SE Asia Standard Time;69183155;detikcom;POSITIF;Ziddan Mulki Akbar jadi bagian tim Persib Bandung U-14 yang berlaga di Elite Pro Academy (EPA) PSSI 2022. Simak kisah siswa MTs di Majalengka ini.  https://t.co/kA5rgo1Unm
1,58E+18;1,58E+18;2022-10-11 01:01:14 SE Asia Standard Time;2961601561;jacatraboys;POSITIF;@DikySoemarno Aamiin.. Sehat-sehat tum. 🙏🏻
1,58E+18;1,58E+18;2022-10-11 01:01:06 SE Asia Standard Time;1655251860;alyauma_akmal;NEGATIF;Ketua PSSI kalo gk tau gimana caranya mundur, coba konsul ke kemenkes #ServerIsipError
1,58E+18;1,58E+18;2022-10-11 01:00:03 SE Asia Standard Time;1,18E+18;bb_sports_id;POSITIF;Eks Danjen Kopassus Minta Mochamad Iriawan Tidak Tanggalkan Jabatan Ketum PSSI  https://t.co/v4zywZuFme baca juga berita dari media lainnya di Indonesia di  https://t.co/GkwQxScVr9   #danjenkopassus #agumgumelar #mochamadiriawan #pssi #tragedikanjuruhan #ketumpssi
1,58E+18;1,58E+18;2022-10-11 00:58:03 SE Asia Standard Time;1,52E+18;tauberitamedia;NEGATIF;Pastikan FIFA mengambil tindakan disipliner atau hukuman yang berlaku terhadap PSSI.  https://t.co/UmHVhtmQ44
1,58E+18;1,58E+18;2022-10-11 00:54:06 SE Asia Standard Time;1,18E+18;bb_sports_id;NEGATIF;Tragedi Kanjuruhan, Indonesia Belum Pasti Lolos dari Sanksi FIFA?  https://t.co/3lppy7l3cx baca juga berita dari media lainnya di Indonesia di  https://t.co/GkwQxRUMd1   #tragedikanjuruhan #kanjuruhan #fifa #pssi #arema #vivabola
1,58E+18;1,58E+18;2022-10-11 00:53:22 SE Asia Standard Time;1,47E+18;noorfadheelah;POSITIF;@unmagnetism ketua pssi nya dustin tiffany
1,58E+18;1,58E+18;2022-10-11 00:51:16 SE Asia Standard Time;1,12E+18;johnmpssh;NEGATIF;@aidilfrmnsyh_ @PSSI #UsutTuntas
1,58E+18;1,58E+18;2022-10-11 00:51:04 SE Asia Standard Time;159014326;bandungtv38;POSITIF;Bebenah Sepak Bola di Indonesia,PSSI Siap Rukun Gawe jeung FIFA tur Pamarentah  https://t.co/el2XhOhl7l
1,58E+18;1,58E+18;2022-10-11 00:50:07 SE Asia Standard Time;4225662132;im_viian;NEGATIF;@PSSI kick out ketum!
1,58E+18;1,58E+18;2022-10-10 23:57:36 SE Asia Standard Time;1485816403;thnksgod__;POSITIF;@berandalan_soda @PSSI Haii gang seo, depan warung aji makmur 😂
1,58E+18;1,58E+18;2022-10-10 23:54:13 SE Asia Standard Time;1,58E+18;bobs_andika;NEGATIF;@PSSI Ada konser dangdut nya lagi gak bre ?
1,58E+18;1,58E+18;2022-10-10 23:53:34 SE Asia Standard Time;1,17E+18;aidilfrmnsyh_;NEGATIF;@PSSI #UsutTuntas
1,58E+18;1,58E+18;2022-10-10 23:52:33 SE Asia Standard Time;1,37E+18;bambang63271117;NEGATIF;@PSSI Lu gak diajak bro
1,58E+18;1,58E+18;2022-10-10 23:52:27 SE Asia Standard Time;1,44E+18;unkunk01;NEGATIF;@andreasmarbun @mohmahfudmd @akmalmarhali Nais...  Yg g berani pasti #PSSI #indosiar  Ya masa LIB g berani kam udah tersangka.
1,58E+18;1,58E+18;2022-10-10 23:10:52 SE Asia Standard Time;1,04E+18;nugaduhdago;NEGATIF;@VikingUnpad Nya tinggal pssi iye
1,58E+18;1,58E+18;2022-10-10 23:09:44 SE Asia Standard Time;1131285223;aang_f09;POSITIF;@CNNIndonesia @PSSI ready ??
1,58E+18;1,58E+18;2022-10-10 23:09:42 SE Asia Standard Time;1,06E+18;jakesvarna;POSITIF;@CNNIndonesia Oooh..... Kalo Brazil gak Juara Dunia  Apakah Ketua PSSI Brazil Berani Mundur juga gak ?
1,58E+18;1,58E+18;2022-10-10 22:22:59 SE Asia Standard Time;1,23E+18;lutnabil_;POSITIF;@PSSI sepak bola indonesia juga gabisa diantisipasi oleh.... yagesyak
1,58E+18;1,58E+18;2022-10-10 22:22:59 SE Asia Standard Time;157717332;denistobing;POSITIF;Apresiasi pak kapolri @ListyoSigitP yang tidak main main dalam penanganan kanjuruhan . Saatnya @PSSI  berbenah !!!
1,58E+18;1,58E+18;2022-10-10 22:22:24 SE Asia Standard Time;87637470;cakasana;NEGATIF;@AnggaPutraF Nunggu ketua PSSI mundur sih yang paling penting
1,58E+18;1,58E+18;2022-10-10 21:53:52 SE Asia Standard Time;1,50E+18;andrewbendico;POSITIF;@gkazekage4 @lahiniguayak @detikcom @detik_jatim Kata siapa wong tim dari PSSI dan Polri ikut😝ini hasilnya  https://t.co/ugBcae3PYw
1,58E+18;1,58E+18;2022-10-10 21:30:02 SE Asia Standard Time;56909278;njar_brahma;NEGATIF;"@ainurohman Kok blm ada yg menuntut Kepolisian, PSSI, Panitia &amp; Liga Indonesia hingga pemerintah ? Kerugian jiwa, juga korban yg masih hidup tp menderita begini kan harus ditanggung sampai akhir hayat? Generasi muda semua lho ini @jokowi @pssi @iriawan84 @mohmahfudmd"
1,58E+18;1,58E+18;2022-10-10 21:29:53 SE Asia Standard Time;1,48E+18;satgasak;POSITIF;@CNNIndonesia Kalo sampe Iwan Bule out, wakilnya (mafia bola sejak era NH) berkuasa lagi. Oposisi PSSI alias geng lokal pret berkuasa lagi, Timnas kembali ke jaman kehancuran 🥲
1,58E+18;1,58E+18;2022-10-10 21:29:45 SE Asia Standard Time;1,02E+18;rioprdinatap;NEGATIF;SAAT NYA TURUN KE JALAN, MATI UTOWO MUKTI!  Shame on you @PSSI
1,58E+18;1,58E+18;2022-10-10 21:29:15 SE Asia Standard Time;1,46E+18;cingkowg;POSITIF;@PSSI Live 🌹🔥
1,58E+18;1,58E+18;2022-10-10 20:42:45 SE Asia Standard Time;60200838;marialena99;NEGATIF;Ketua Umum PSSI dan Direktur PT LIB Harus Mundur! #IwanBuleOUT! #DirekturLIBOut #KetuaUmumPSSIHarusMundur @iriawan84 @pt_lib - Tandatangani Petisi!  https://t.co/hSqLIzLgwa via @ChangeOrg_ID
1,58E+18;1,58E+18;2022-10-10 20:34:01 SE Asia Standard Time;1,38E+18;tahutempegoren2;NEGATIF;Apresiasi buat bos bos @persisofficial  and @persiswomen yang terus sabar  dan berlatih keras menunggu kapan liga putri bergulir woyyy @pssi kapan dimulai???ojo turu wae nek gak mampu ngomongo.
1,58E+18;1,58E+18;2022-10-10 20:06:02 SE Asia Standard Time;2363027508;pssi;POSITIF;Kick off babak kedua!  #KitaGaruda
1,58E+18;1,58E+18;2022-10-10 20:05:27 SE Asia Standard Time;2336037138;kangerryudha;NEGATIF;@PSSI Min, pak ketum masih ada? Kok ga nongol buat prescon atau angkat piala? Eh lupa, kan ga lolos ya. Mana pernah tanggung jawab klo kalah/gagal ya.
1,58E+18;1,58E+18;2022-10-10 20:05:15 SE Asia Standard Time;1,56E+18;x_brigadir;NEGATIF;@txtdrpemerintah Lho pssi dibawah presiden atau dpr ya klo gak keduanya mending dibubarin az
1,58E+18;1,58E+18;2022-10-10 20:04:39 SE Asia Standard Time;404682160;biskuitoreo_;POSITIF;"@Fannysrh_ @womensfootie_id @PSSI Berharap liga jalan sih, supaya lebih mudah memantau ""bibit2 unggul"" yang bermunculan, masa iya mau naturalisasi pemain. Hehehehe"
1,58E+18;1,58E+18;2022-10-10 20:04:35 SE Asia Standard Time;8,26E+17;m_4r1_oslo;POSITIF;@TedjaWoeloeng @iriawan84 @PSSI @bintangemon Dapetin jabatan ini tidak mudah kawan masa suruh lepasin gitu aja...  Kata Iwan buluk....😀😀😀
1,58E+18;1,58E+18;2022-10-10 20:04:07 SE Asia Standard Time;1,46E+18;alitopa28501343;POSITIF;@iga_angga @Indosiar @PSSI Mental
1,58E+18;1,58E+18;2022-10-10 20:03:17 SE Asia Standard Time;748120968;sekiloberapaan;NEGATIF;@AbanHarahap @CNNIndonesia Mayat2 yang mati itu. Bukan Polisi bukan PSSI
1,58E+18;1,58E+18;2022-10-10 20:02:32 SE Asia Standard Time;1,58E+18;zahra_n_padilah;POSITIF;@PSSI Keep spirit 💪🔥 Garuda muda🇮🇩❤️💪
1,58E+18;1,58E+18;2022-10-10 19:48:25 SE Asia Standard Time;2363027508;pssi;POSITIF;43' Remini berhasil mengamankan bola di depan gawang Indonesia  #KitaGaruda
1,58E+18;1,58E+18;2022-10-10 19:48:06 SE Asia Standard Time;343034090;haienggal;NEGATIF;@mouldie_sep Ketum pssi jg pensiunan bintang 2 kan ya?
1,58E+18;1,58E+18;2022-10-10 19:48:02 SE Asia Standard Time;1,06E+18;madeby_gray;POSITIF;@Ricky_s96 @PSSI TVRI Sport
1,58E+18;1,58E+18;2022-10-10 19:48:01 SE Asia Standard Time;1,04E+18;sukunze;POSITIF;@WahyuSenjaya @PSSI Putri mas
1,58E+18;1,58E+18;2022-10-10 19:47:49 SE Asia Standard Time;1,18E+18;andriyantt_id;POSITIF;@renita_hartini @naturalman27 @JustbiyuAjah @BertaSurabaya @Hendrigolde @satriohendri @jokowi Ketum PSSI itu dipilih oleh voters dari asprov, klub-klub liga, udah dari dulu begitu modelnya,ngga ada kaitannya sama presiden.
1,58E+18;1,58E+18;2022-10-10 19:46:57 SE Asia Standard Time;2500878901;fannysrh_;POSITIF;@womensfootie_id @PSSI Klo ntar FIFA dan AFC berkantor di Indonesia, kira2 sepakbola putrinya ikut dibenerin nggak ya???
1,58E+18;1,58E+18;2022-10-10 19:00:33 SE Asia Standard Time;9,62E+17;rchalcedon;NEGATIF;@eksamun @AREMA1986Merch @AremaniaJogja @AremaCorner @AremaniaCulture @PSSI Lho kok ngono sih sampean sam Lak bener sih diskusi kita Ayolah jangan maksakan benar terus Tinggal akui aja iya mas salah caption Salah emotion Salah hastag Selesai  Kalau gini kesannya kamu maksain bener  Dolorku akeh aremania kok sam Mulai turen, pakis, tumpang, dampit Sellow
1,58E+18;1,58E+18;2022-10-10 19:00:17 SE Asia Standard Time;621909684;faubudset;POSITIF;@PSSI lagi dong pesta dangdutnye
1,58E+18;1,58E+18;2022-10-10 19:00:01 SE Asia Standard Time;80586183;allihanafih;NEGATIF;@indosupporter @iriawan84 @PSSI Karena tidak loloooos awokawokawok
1,58E+18;1,58E+18;2022-10-10 18:59:45 SE Asia Standard Time;3098610954;tvrinewscom;POSITIF;Ketum PSSI Dituntut Mundur, Menpora: Pemerintah Tidak Mungkin Intrervensi  https://t.co/WGeSpHhEA7
1,58E+18;1,58E+18;2022-10-10 18:59:35 SE Asia Standard Time;948991675;muazzam1011;POSITIF;@dum2nd @Cadiz_CFID @idextratime @LaLigaLocaID @PSSI @DivHumas_Polri Yg pertama..
1,58E+18;1,58E+18;2022-10-10 18:58:36 SE Asia Standard Time;59482175;astyanio;NEGATIF;@PSSI Lebih baik rajin beribadah wae,ga usah maen bal2an
1,58E+18;1,58E+18;2022-10-10 18:58:06 SE Asia Standard Time;41730943;vivacoid;POSITIF;Ada Intervensi PSSI Soal Jadwal Arema vs Persebaya? Begini Kata Polri  https://t.co/NJcdJ9WiuG  https://t.co/r90kw5m8nD
1,58E+18;1,58E+18;2022-10-10 18:57:46 SE Asia Standard Time;1,31E+18;bawanx842;POSITIF;@PSSI Reva idolaku.. Akooh padamu, ada peluang tendang an bebas lngsung cetak gol
1,58E+18;1,58E+18;2022-10-10 18:57:38 SE Asia Standard Time;1,24E+18;podapooo2;POSITIF;@PSSI Ayo Garuda Pertiwi 🙌🙌🙌
1,58E+18;1,58E+18;2022-10-10 18:57:33 SE Asia Standard Time;7,28E+17;nandjrx;POSITIF;andai waktu bisa di ulang, banyak orang yg gak mau aku kenal.
1,58E+18;1,58E+18;2022-10-10 18:57:27 SE Asia Standard Time;1,07E+18;gugukbalap;NEGATIF;Revolusi PSSI !!!!!!!!!! #UsutTuntasTragediKanjuruhan  #UsutTuntasTragediKanjuruhan #UsutTuntasTragediKanjuruhan  #UsutTuntasTragediKanjuruhan  #UsutTuntasTragediKanjuruhan
1,58E+18;1,58E+18;2022-10-10 17:29:17 SE Asia Standard Time;2182176770;idolaibumu;POSITIF;"@Yendratmoko_ @tukangrosok___ nah ini bener. lebih ke salah nerapin. ini harusnya pake gas air mata. kalau distadion ternyata polisi gak dapet soasialisasi dari lib&amp;pssi bukan salah polisinya"
1,58E+18;1,58E+18;2022-10-10 17:27:41 SE Asia Standard Time;111473555;vixhd;POSITIF;@PSSI Liga wanita kapan mulai?....
1,58E+18;1,58E+18;2022-10-10 16:41:43 SE Asia Standard Time;597102624;romandonarrr;POSITIF;@PSSI Kalo aff biar lokalpred aja yang megang,soalnya piala kabupaten cocok sama lokalpred tapi kalo dah asia dan turnamen resmi biar sty aja,#trustwithsty CV ga boong
1,58E+18;1,58E+18;2022-10-10 16:40:54 SE Asia Standard Time;1,35E+18;dpcpkbsurabaya;POSITIF;[ THREAD ! @cakimiNOW ]   Dulu saya pernah berkeinginan memimpin PSSI, dengan satu kesadaran penuh bahwa aku pernah tumbuh dan menjadi bagian dari orang-orang yang memeriahkan sepakbola di kampung.
1,58E+18;1,58E+18;2022-10-10 16:40:05 SE Asia Standard Time;388190238;idntimes;POSITIF;Tindakan disipliner atau hukuman yang berlaku terhadap PSSI  https://t.co/O5wBMVdPfM
1,58E+18;1,58E+18;2022-10-10 16:39:30 SE Asia Standard Time;463182288;joni6679;POSITIF;@ChusnulCh__ @ganjarpranowo Capres PSSI😂😂😂😂
1,58E+18;1,58E+18;2022-10-10 16:02:47 SE Asia Standard Time;1,11E+18;13ndteloo_;POSITIF;@kitkatnyaanjani iya sama² 🥰
1,58E+18;1,58E+18;2022-10-10 16:02:02 SE Asia Standard Time;64392895;utpux;POSITIF;@PengamatOnline @detikcom Itu tuh ketua @PSSI
1,58E+18;1,58E+18;2022-10-10 15:58:48 SE Asia Standard Time;332300097;yokosetyoso;POSITIF;Tetap semangat Bima Sakti dan adek adek TimNas U17, ini buat pelajaran pengurus PSSI kalo lapangan buat pertandingan Internasional itu yg bagus. jadi lapangannya dibagusin dulu rumputnya, biar operan operannya bagus.   https://t.co/llK4EwPsJo
1,58E+18;1,58E+18;2022-10-10 15:58:05 SE Asia Standard Time;1,12E+18;billyanugrah11;NEGATIF;@bobbyanggaras @alienzpoetra @Arie_Kriting Itu kan arema udah didenda, ga bisa nge gelar laga kandang juga, nah PT LIB sama PSSI mana evaluasinya? Jangan cuma arema sm aremania aja yg disalahin
1,58E+18;1,58E+18;2022-10-10 15:57:42 SE Asia Standard Time;1,54E+18;jennife35315642;POSITIF;Polda Maluku Utara, Asprov PSSI Salat Gaib Korban Tragedi Kanjuruhan  https://t.co/m3jIEjTMyc
1,58E+18;1,58E+18;2022-10-10 15:56:19 SE Asia Standard Time;1,38E+18;ron69ron96;NEGATIF;Nah udah pssi bubarin aja
1,58E+18;1,58E+18;2022-10-10 14:17:23 SE Asia Standard Time;1,50E+18;enggabacot;NEGATIF;@jayapuraupdate @polrestamakota PSSI aja gak minta maaf
1,58E+18;1,58E+18;2022-10-10 14:16:53 SE Asia Standard Time;1,53E+18;lgi_bekasi12;NEGATIF;@PSSI Timnas dari segala usia udah berkembang, cuma federasinya tetep disitu aja gak berkembang
1,58E+18;1,58E+18;2022-10-10 14:15:48 SE Asia Standard Time;156292006;noma_den;POSITIF;@WagimanDeep212_ @erickthohir @Inter @jokowi Jadi bijimana mnurut ndan, apa pak erik harus jadi ketua PSSI jugak?
1,58E+18;1,58E+18;2022-10-10 13:31:14 SE Asia Standard Time;318962707;attarimai;NEGATIF;@TaufikI70348691 @polrestamakota @berlianidris Nah minimal kek ginilah. Jangan kek PSSI. Nggak pernah salah…
1,58E+18;1,58E+18;2022-10-10 13:30:00 SE Asia Standard Time;1,04E+18;matamilenialid;POSITIF;Solidaritas Antar-Suporter Dukung PSSI Benahi Sepak Bola Nasional  Baca selengkapnya disini!  https://t.co/nulIWmxb0Q  #MataIndonesia #solidaritas #suportersepakbola #pssi #sepakbolanasional
1,58E+18;1,58E+18;2022-10-10 13:30:00 SE Asia Standard Time;1,38E+18;sportstarsdotid;NEGATIF;Petisi yang mendesak Ketua Umum PSSI mundur dari jabatannya terus bertambah hingga 43 ribu tanda tangan  https://t.co/zmYp5GumRb
1,58E+18;1,46E+18;2022-10-10 13:29:11 SE Asia Standard Time;1,52E+18;paul_wendanack;POSITIF;@Monny87631443 Selamat sore Adik cantik pssi dimana ya krim nmr WA ka..
1,58E+18;1,58E+18;2022-10-10 12:38:28 SE Asia Standard Time;383178075;holy_preacher;POSITIF;@MirzaGA6 @PSSI coach jaminan Scudetto 🔥
1,58E+18;1,58E+18;2022-10-10 11:43:46 SE Asia Standard Time;232191033;achyana_05;NEGATIF;@RizkyDrughi @wahyuhidayaturo Tapi harusnya ga gini juga wkt juara, mereka msh pd bocah udah diajarin star sindrom sm @PSSI  https://t.co/hG5JURzrx7
1,58E+18;1,58E+18;2022-10-10 11:43:27 SE Asia Standard Time;1,18E+18;restuagng;POSITIF;@PSSI FOKUS tragedi kanjuruhan !
